Biosample Index	Biosample	Biosample summary	Assay	Accession	Download URL	umap_raw_X	umap_raw_Y	umap_graph_X	umap_graph_Y	Experiment_name	Dummy
J056	upper lobe of left lung	upper lobe of left lung female adult (53 years)	ChIP-seq_POLR2A_signal_p-value	ENCFF307EBE	/files/ENCFF307EBE/@@download/ENCFF307EBE.bigWig	-1.4987796999999998	-24.955303	0.8006314	-12.931675	ChIP-seq_POLR2A_upper lobe of left lung	0
J579	natural killer cell	natural killer cell male adult (21 year)	ChIP-seq_H3K9me3_signal_p-value	ENCFF330EXF	/files/ENCFF330EXF/@@download/ENCFF330EXF.bigWig	-2.6480706	-23.980324	-2.9304438	-5.646875	ChIP-seq_H3K9me3_natural killer cell	0
J432	GM23248	GM23248	ChIP-seq_H2AFZ_signal_p-value	ENCFF744BZE	/files/ENCFF744BZE/@@download/ENCFF744BZE.bigWig	-3.1784158	-26.529394	-6.699990299999999	-3.1339464	ChIP-seq_H2AFZ_GM23248	0
J266	endocrine pancreas	endocrine pancreas male adult (46 years)	ChIP-seq_H3K9ac_signal_p-value	ENCFF740LLT	/files/ENCFF740LLT/@@download/ENCFF740LLT.bigWig	-5.198745	-23.70214	5.288377	-2.2067027	ChIP-seq_H3K9ac_endocrine pancreas	0
J197	PC-3	PC-3	ChIP-seq_H3K9me3_signal_p-value	ENCFF951JTV	/files/ENCFF951JTV/@@download/ENCFF951JTV.bigWig	-3.8511176	-25.442703	3.6365604	1.1031481	ChIP-seq_H3K9me3_PC-3	0
J002	SK-N-SH	SK-N-SH	ChIP-seq_RFX5_signal_p-value	ENCFF154XYI	/files/ENCFF154XYI/@@download/ENCFF154XYI.bigWig	-5.5353136	-4.665641	11.623108	8.206603	ChIP-seq_RFX5_SK-N-SH	0
J555	trophoblast	trophoblast female embryo (40 weeks)	ChIP-seq_H3K36me3_signal_p-value	ENCFF490BII	/files/ENCFF490BII/@@download/ENCFF490BII.bigWig	-5.6078142999999985	-23.919544	5.5384655	-3.9928653	ChIP-seq_H3K36me3_trophoblast	0
J176	CD14-positive monocyte	CD14-positive monocyte male adult (21 year)	ChIP-seq_H3K27ac_signal_p-value	ENCFF754MVG	/files/ENCFF754MVG/@@download/ENCFF754MVG.bigWig	-1.5495933000000002	-25.292498	1.7504998	-12.188439	ChIP-seq_H3K27ac_CD14-positive monocyte	0
J041	GM12878	GM12878	ChIP-seq_H2AFZ_signal_p-value	ENCFF662PHQ	/files/ENCFF662PHQ/@@download/ENCFF662PHQ.bigWig	-4.7525926	-24.309423	11.544109	8.444953	ChIP-seq_H2AFZ_GM12878	0
J306	PC-9	PC-9	ChIP-seq_H3K4me3_signal_p-value	ENCFF649TRH	/files/ENCFF649TRH/@@download/ENCFF649TRH.bigWig	-5.674653500000002	-24.909967	1.117186	5.627364599999999	ChIP-seq_H3K4me3_PC-9	0
J469	UCSF-4	UCSF-4	microRNA-seq_plus_strand_signal_of_all_reads	ENCFF293VYI	/files/ENCFF293VYI/@@download/ENCFF293VYI.bigWig	-3.975544	-24.379362	5.787232	3.4818738	microRNA-seq_plus_strand_UCSF-4	0
J062	MCF-7	MCF-7	ChIP-seq_H3K4me2_signal_p-value	ENCFF511LLP	/files/ENCFF511LLP/@@download/ENCFF511LLP.bigWig	-1.534087	-24.60862	2.053373	-12.786493	ChIP-seq_H3K4me2_MCF-7	0
J140	SK-N-SH	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	DNase-seq_read-depth_normalized_signal	ENCFF400LZK	/files/ENCFF400LZK/@@download/ENCFF400LZK.bigWig	-2.0067897	-24.25648	2.4948406000000003	-4.668830000000002	DNase-seq_read-depth_normalized_SK-N-SH	0
J439	hair follicle dermal papilla cell	hair follicle dermal papilla cell female adult (47 years) and female adult (70 years)	CAGE_plus_strand_signal_of_all_reads	ENCFF017PMN	/files/ENCFF017PMN/@@download/ENCFF017PMN.bigWig	-3.8530042	-25.518036	2.5799904	-1.7216811	CAGE_plus_strand_hair follicle dermal papilla cell	0
J391	HeLa-S3	HeLa-S3 cytosolic fraction	polyA_depleted_RNA-seq_minus_strand_signal_of_all_reads	ENCFF731ZHT	/files/ENCFF731ZHT/@@download/ENCFF731ZHT.bigWig	-2.077887	-24.467104	2.2138357	-4.1037993	polyA_depleted_RNA-seq_minus_strand_HeLa-S3	0
J105	gastrocnemius medialis	gastrocnemius medialis female adult (53 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF362ITV	/files/ENCFF362ITV/@@download/ENCFF362ITV.bigWig	-2.0893633	-24.7784	2.3839736	-6.0633300000000006	total_RNA-seq_minus_strand_gastrocnemius medialis	0
J199	bipolar neuron	bipolar neuron originated from GM23338 treated with 0.5 μg/mL doxycycline hyclate for 4 days	ChIP-seq_EZH2phosphoT487_signal_p-value	ENCFF822TXZ	/files/ENCFF822TXZ/@@download/ENCFF822TXZ.bigWig	-4.7286663	-23.608707	3.0039134	-4.034294	ChIP-seq_EZH2phosphoT487_bipolar neuron	0
J304	adrenal gland	adrenal gland male adult (34 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF233VLW	/files/ENCFF233VLW/@@download/ENCFF233VLW.bigWig	-2.558532	-25.294083	4.6953135	-5.8570848	ChIP-seq_H3K27me3_adrenal gland	0
J036	transverse colon	transverse colon female adult (53 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF709SUF	/files/ENCFF709SUF/@@download/ENCFF709SUF.bigWig	-4.7913475	-22.864101	-3.6682293	3.7072322	ChIP-seq_H3K27me3_transverse colon	0
J010	H1-hESC	H1-hESC	ChIP-seq_EP300_signal_p-value	ENCFF800HRV	/files/ENCFF800HRV/@@download/ENCFF800HRV.bigWig	-3.412000700000001	-23.242752	-0.7102805	-2.5457970000000003	ChIP-seq_EP300_H1-hESC	0
J531	naive thymus-derived CD4-positive, alpha-beta T cell	naive thymus-derived CD4-positive, alpha-beta T cell	ChIP-seq_H3K4me1_signal_p-value	ENCFF532EQU	/files/ENCFF532EQU/@@download/ENCFF532EQU.bigWig	-3.9333441	-27.286835	-2.9116929	0.9009594	ChIP-seq_H3K4me1_naive thymus-derived CD4-positive, alpha-beta T cell	0
J270	hepatocyte	hepatocyte originated from H9	ChIP-seq_H3K9ac_signal_p-value	ENCFF164RGO	/files/ENCFF164RGO/@@download/ENCFF164RGO.bigWig	-3.1254973	-23.957682	0.4566525	-2.6567388	ChIP-seq_H3K9ac_hepatocyte	0
J099	liver	liver male adult (32 years)	ChIP-seq_RAD21_signal_p-value	ENCFF026IIQ	/files/ENCFF026IIQ/@@download/ENCFF026IIQ.bigWig	-4.207599	-25.676607	2.2888126	-4.611390599999999	ChIP-seq_RAD21_liver	0
J092	neural progenitor cell	neural progenitor cell originated from H9	ChIP-seq_H3K4me3_signal_p-value	ENCFF749XDF	/files/ENCFF749XDF/@@download/ENCFF749XDF.bigWig	-4.0258307	-26.294512	4.742765	-0.39454046	ChIP-seq_H3K4me3_neural progenitor cell	0
J439	hair follicle dermal papilla cell	hair follicle dermal papilla cell female adult (47 years) and female adult (70 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF578NIM	/files/ENCFF578NIM/@@download/ENCFF578NIM.bigWig	-4.9985433	-23.23366	3.1525502	-4.138662999999998	total_RNA-seq_minus_strand_hair follicle dermal papilla cell	0
J339	spleen	spleen male adult (37 years)	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF428XBF	/files/ENCFF428XBF/@@download/ENCFF428XBF.bigWig	-4.294853	-24.695974	-3.8880885	-7.9749737	small_RNA-seq_minus_strand_spleen	0
J291	psoas muscle	psoas muscle male child (3 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF726FMS	/files/ENCFF726FMS/@@download/ENCFF726FMS.bigWig	-2.4063447	-24.865717	2.2025723	-5.9533544	ChIP-seq_H3K27me3_psoas muscle	0
J102	mesenchymal stem cell of adipose	mesenchymal stem cell of adipose	CAGE_plus_strand_signal_of_all_reads	ENCFF414HYC	/files/ENCFF414HYC/@@download/ENCFF414HYC.bigWig	-5.078435400000001	-25.08734	1.5783745	5.314335	CAGE_plus_strand_mesenchymal stem cell of adipose	0
J379	upper lobe of left lung	upper lobe of left lung male adult (37 years)	DNase-seq_read-depth_normalized_signal	ENCFF414NAA	/files/ENCFF414NAA/@@download/ENCFF414NAA.bigWig	-3.5890896	-26.256325	-2.7441988	0.7729488	DNase-seq_read-depth_normalized_upper lobe of left lung	0
J068	right atrium auricular region	right atrium auricular region female adult (53 years)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF338LKK	/files/ENCFF338LKK/@@download/ENCFF338LKK.bigWig	-3.8027024	-25.006184	3.3318918	-2.6268375	RAMPAGE_plus_strand_right atrium auricular region	0
J286	tibial nerve	tibial nerve female adult (51 year)	ChIP-seq_POLR2A_signal_p-value	ENCFF618XAH	/files/ENCFF618XAH/@@download/ENCFF618XAH.bigWig	-2.3969407000000005	-23.140892	-0.86345845	-2.5133650000000003	ChIP-seq_POLR2A_tibial nerve	0
J428	fibroblast of breast	fibroblast of breast female adult (26 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF953AYJ	/files/ENCFF953AYJ/@@download/ENCFF953AYJ.bigWig	-2.0709817	-24.774303	2.1335585	-7.017790299999999	ChIP-seq_H3K4me1_fibroblast of breast	0
J235	subcutaneous abdominal adipose tissue	subcutaneous abdominal adipose tissue nuclear fraction female adult (81 year)	ChIP-seq_H3K36me3_signal_p-value	ENCFF140MWE	/files/ENCFF140MWE/@@download/ENCFF140MWE.bigWig	-3.7895343	-24.14639	2.0117846	-5.7981014	ChIP-seq_H3K36me3_subcutaneous abdominal adipose tissue	0
J248	breast epithelium	breast epithelium female adult (53 years)	ChIP-seq_POLR2AphosphoS5_signal_p-value	ENCFF089AQW	/files/ENCFF089AQW/@@download/ENCFF089AQW.bigWig	-3.6652935	-26.170416	-5.823218	-3.2108232999999995	ChIP-seq_POLR2AphosphoS5_breast epithelium	0
J595	spleen	spleen male child (3 years)	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF776OTX	/files/ENCFF776OTX/@@download/ENCFF776OTX.bigWig	-3.0099275000000003	-26.761044	-5.672441	-3.7830703	polyA_RNA-seq_minus_strand_spleen	0
J132	vagina	vagina female adult (53 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF081GEL	/files/ENCFF081GEL/@@download/ENCFF081GEL.bigWig	-3.113964	-24.800972	2.966719	-4.543598	total_RNA-seq_plus_strand_vagina	0
J197	PC-3	PC-3	ChIP-seq_H4K20me1_signal_p-value	ENCFF662TPN	/files/ENCFF662TPN/@@download/ENCFF662TPN.bigWig	-5.143619	-24.769987	1.6978464	5.1859083	ChIP-seq_H4K20me1_PC-3	0
J199	bipolar neuron	bipolar neuron originated from GM23338 treated with 0.5 μg/mL doxycycline hyclate for 4 days	ChIP-seq_H2AFZ_signal_p-value	ENCFF365SRK	/files/ENCFF365SRK/@@download/ENCFF365SRK.bigWig	-2.6135900000000003	-25.428226	3.3206735000000003	-5.828429	ChIP-seq_H2AFZ_bipolar neuron	0
J159	neural stem progenitor cell	neural stem progenitor cell originated from H1-hESC	ChIP-seq_H3K4me3_signal_p-value	ENCFF695YPT	/files/ENCFF695YPT/@@download/ENCFF695YPT.bigWig	-1.1685642	-25.151972	1.3973218	-13.268961	ChIP-seq_H3K4me3_neural stem progenitor cell	0
J521	NT2/D1	NT2/D1	ChIP-seq_H3K9ac_signal_p-value	ENCFF491GRO	/files/ENCFF491GRO/@@download/ENCFF491GRO.bigWig	-2.3357215	-25.342602	4.648477	-6.711912599999999	ChIP-seq_H3K9ac_NT2/D1	0
J158	lower leg skin	lower leg skin female adult (53 years)	ChIP-seq_CTCF_signal_p-value	ENCFF745JEM	/files/ENCFF745JEM/@@download/ENCFF745JEM.bigWig	-3.4634418	-25.51606	1.8080971	-6.2991657	ChIP-seq_CTCF_lower leg skin	0
J262	fibroblast of lung	fibroblast of lung female child (11 year) and male adult (45 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF986OEX	/files/ENCFF986OEX/@@download/ENCFF986OEX.bigWig	-4.5020690000000005	-24.394445	4.408972	-3.4400132000000005	ChIP-seq_H3K4me3_fibroblast of lung	0
J173	neutrophil	neutrophil	ChIP-seq_H3K27me3_signal_p-value	ENCFF585MIF	/files/ENCFF585MIF/@@download/ENCFF585MIF.bigWig	-1.8645009	-24.94111	4.7500815	-6.302789700000001	ChIP-seq_H3K27me3_neutrophil	0
J078	cerebellum	cerebellum female embryo (19 weeks) and female embryo (37 weeks)	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF013RLG	/files/ENCFF013RLG/@@download/ENCFF013RLG.bigWig	-5.399937	-25.009895	1.3300688	6.2313285	small_RNA-seq_plus_strand_cerebellum	0
J896	omental fat pad	omental fat pad female adult (53 years)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF213BVZ	/files/ENCFF213BVZ/@@download/ENCFF213BVZ.bigWig	-1.3716007	-25.477985	0.42656007	-13.402783	RAMPAGE_minus_strand_omental fat pad	0
J345	BJ	BJ	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF636MKZ	/files/ENCFF636MKZ/@@download/ENCFF636MKZ.bigWig	-2.2109382	-26.40873	-5.1750940000000005	-7.0167947	small_RNA-seq_plus_strand_BJ	0
J158	lower leg skin	lower leg skin female adult (53 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF075BDK	/files/ENCFF075BDK/@@download/ENCFF075BDK.bigWig	-5.129653500000001	-23.4199	3.0587187	-3.6041167	total_RNA-seq_plus_strand_lower leg skin	0
J199	bipolar neuron	bipolar neuron originated from GM23338 treated with 0.5 μg/mL doxycycline hyclate for 4 days	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF100RKY	/files/ENCFF100RKY/@@download/ENCFF100RKY.bigWig	-4.437113	-24.44308	-3.8825483	-7.9696193	total_RNA-seq_minus_strand_bipolar neuron	0
J699	A673	A673	ChIP-seq_H3K4me3_signal_p-value	ENCFF775REM	/files/ENCFF775REM/@@download/ENCFF775REM.bigWig	-2.9344568	-24.9136	2.880103	-5.974645	ChIP-seq_H3K4me3_A673	0
J147	skeletal muscle myoblast	skeletal muscle myoblast male adult (22 years)	ChIP-seq_H3K4me2_signal_p-value	ENCFF084SKW	/files/ENCFF084SKW/@@download/ENCFF084SKW.bigWig	-1.5240549	-25.386406	0.48061687	-13.360523	ChIP-seq_H3K4me2_skeletal muscle myoblast	0
J196	B cell	B cell male adult (37 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF755XOK	/files/ENCFF755XOK/@@download/ENCFF755XOK.bigWig	-2.3916345000000003	-24.84699	3.3459800000000004	-6.6795125	ChIP-seq_H3K9me3_B cell	0
J045	myotube	myotube	ChIP-seq_H3K4me1_signal_p-value	ENCFF707WRO	/files/ENCFF707WRO/@@download/ENCFF707WRO.bigWig	-1.8696727	-25.593933	2.4761186	-4.109853	ChIP-seq_H3K4me1_myotube	0
J371	SK-N-DZ	SK-N-DZ nuclear fraction	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF107MKC	/files/ENCFF107MKC/@@download/ENCFF107MKC.bigWig	-3.382165	-25.118345	0.7718756999999999	-3.1947963	RAMPAGE_minus_strand_SK-N-DZ	0
J491	CD4-positive, alpha-beta memory T cell	CD4-positive, alpha-beta memory T cell	ChIP-seq_H3K4me3_signal_p-value	ENCFF725CUF	/files/ENCFF725CUF/@@download/ENCFF725CUF.bigWig	-5.2565727	-23.425983	3.3783066	-3.7453318	ChIP-seq_H3K4me3_CD4-positive, alpha-beta memory T cell	0
J699	A673	A673	ChIP-seq_EZH2_signal_p-value	ENCFF058TRN	/files/ENCFF058TRN/@@download/ENCFF058TRN.bigWig	-2.5578322	-26.897602000000006	-5.2915955000000015	-2.2991602	ChIP-seq_EZH2_A673	0
J076	MM.1S	MM.1S	ChIP-seq_EZH2phosphoT487_signal_p-value	ENCFF028JJV	/files/ENCFF028JJV/@@download/ENCFF028JJV.bigWig	-1.6050749	-25.554115	0.97435194	-12.613423	ChIP-seq_EZH2phosphoT487_MM.1S	0
J162	muscle layer of duodenum	muscle layer of duodenum male adult (59 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF067UZM	/files/ENCFF067UZM/@@download/ENCFF067UZM.bigWig	-4.340637999999998	-25.116413	3.4402025000000003	-1.2113284	ChIP-seq_H3K27me3_muscle layer of duodenum	0
J051	Loucy	Loucy	ChIP-seq_H3K9me2_signal_p-value	ENCFF343NDO	/files/ENCFF343NDO/@@download/ENCFF343NDO.bigWig	-5.2708254	-23.240826	3.2212055	-3.7333302	ChIP-seq_H3K9me2_Loucy	0
J549	subcutaneous abdominal adipose tissue	subcutaneous abdominal adipose tissue nuclear fraction female adult (59 years)	ChIP-seq_H3K9ac_signal_p-value	ENCFF537ATN	/files/ENCFF537ATN/@@download/ENCFF537ATN.bigWig	-1.8625009	-25.125116	1.5273342	-12.947488	ChIP-seq_H3K9ac_subcutaneous abdominal adipose tissue	0
J553	thoracic aorta	thoracic aorta male adult (37 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF220DFD	/files/ENCFF220DFD/@@download/ENCFF220DFD.bigWig	-4.7612553	-26.518293	10.456739	-1.3987803	ChIP-seq_H3K4me1_thoracic aorta	0
J102	mesenchymal stem cell of adipose	mesenchymal stem cell of adipose	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF104VRN	/files/ENCFF104VRN/@@download/ENCFF104VRN.bigWig	-3.7875586	-23.436474	3.0982516	-5.1361623	small_RNA-seq_plus_strand_mesenchymal stem cell of adipose	0
J046	trophoblast cell	trophoblast cell originated from H1-hESC	ChIP-seq_H3K4me2_signal_p-value	ENCFF995WSU	/files/ENCFF995WSU/@@download/ENCFF995WSU.bigWig	-2.0608919	-26.203926	5.7067685	-5.972359	ChIP-seq_H3K4me2_trophoblast cell	0
J322	A549	A549	ChIP-seq_KDM1A_signal_p-value	ENCFF208YRL	/files/ENCFF208YRL/@@download/ENCFF208YRL.bigWig	-4.328749	-23.815784	2.0006304	-2.5446444	ChIP-seq_KDM1A_A549	0
J447	mesenchymal stem cell	mesenchymal stem cell originated from H1-hESC	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF918JMV	/files/ENCFF918JMV/@@download/ENCFF918JMV.bigWig	-4.8377776	-25.778482	4.3059964000000015	2.0817966	small_RNA-seq_minus_strand_mesenchymal stem cell	0
J047	A549	A549 cytosolic fraction	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF088UMU	/files/ENCFF088UMU/@@download/ENCFF088UMU.bigWig	-1.2977296	-25.00572	1.3857509	-13.264166	polyA_RNA-seq_plus_strand_A549	0
J316	thyroid gland	thyroid gland female adult (53 years)	DNase-seq_read-depth_normalized_signal	ENCFF290ZJP	/files/ENCFF290ZJP/@@download/ENCFF290ZJP.bigWig	-3.0582252	-23.35852	-1.4767076	-3.304697	DNase-seq_read-depth_normalized_thyroid gland	0
J173	neutrophil	neutrophil	ChIP-seq_H3K36me3_signal_p-value	ENCFF729MAD	/files/ENCFF729MAD/@@download/ENCFF729MAD.bigWig	-5.7061014000000005	-22.826447	-2.759794	3.5760055	ChIP-seq_H3K36me3_neutrophil	0
J217	adrenal gland	adrenal gland female adult (30 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF369IVO	/files/ENCFF369IVO/@@download/ENCFF369IVO.bigWig	-2.6452966	-24.69922	1.9529089	-4.525192	ChIP-seq_H3K4me3_adrenal gland	0
J006	B cell	B cell female adult (27 years) and female adult (43 years)	ChIP-seq_H3K4me2_signal_p-value	ENCFF288OHM	/files/ENCFF288OHM/@@download/ENCFF288OHM.bigWig	-3.2965262	-24.997063	0.5599221	-3.2075574	ChIP-seq_H3K4me2_B cell	0
J180	M059J	M059J	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF678IAM	/files/ENCFF678IAM/@@download/ENCFF678IAM.bigWig	-4.220070400000001	-25.520947	2.523598	-0.665149	RAMPAGE_minus_strand_M059J	0
J061	HeLa-S3	HeLa-S3	CAGE_plus_strand_signal_of_all_reads	ENCFF622MDQ	/files/ENCFF622MDQ/@@download/ENCFF622MDQ.bigWig	-5.2213699999999985	-24.765806	1.7943197	5.5495367	CAGE_plus_strand_HeLa-S3	0
J391	HeLa-S3	HeLa-S3 cytosolic fraction	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF234QMX	/files/ENCFF234QMX/@@download/ENCFF234QMX.bigWig	-1.3957024	-24.66044	2.2231922	-13.770551	polyA_RNA-seq_plus_strand_HeLa-S3	0
J396	placenta	placenta female embryo (113 days)	ChIP-seq_H3K4me1_signal_p-value	ENCFF875ODM	/files/ENCFF875ODM/@@download/ENCFF875ODM.bigWig	-2.2517462000000004	-23.868786	2.5940633	-5.929969	ChIP-seq_H3K4me1_placenta	0
J026	stomach	stomach female adult (53 years)	ChIP-seq_POLR2AphosphoS5_signal_p-value	ENCFF507CMC	/files/ENCFF507CMC/@@download/ENCFF507CMC.bigWig	-3.5540245	-24.79188	2.1395142000000003	-5.4757133	ChIP-seq_POLR2AphosphoS5_stomach	0
J115	neural cell	neural cell	ChIP-seq_H3K9me2_signal_p-value	ENCFF968MJJ	/files/ENCFF968MJJ/@@download/ENCFF968MJJ.bigWig	-4.4630684999999986	-23.709652	3.0160837000000003	-3.7680268	ChIP-seq_H3K9me2_neural cell	0
J062	MCF-7	MCF-7	ChIP-seq_H3K9me2_signal_p-value	ENCFF367DBN	/files/ENCFF367DBN/@@download/ENCFF367DBN.bigWig	-4.618406299999998	-24.615156	-5.8600106	-2.706062	ChIP-seq_H3K9me2_MCF-7	0
J092	neural progenitor cell	neural progenitor cell originated from H9	ChIP-seq_EZH2phosphoT487_signal_p-value	ENCFF458HGR	/files/ENCFF458HGR/@@download/ENCFF458HGR.bigWig	-1.5554593	-24.436533	-13.007096	-11.160381	ChIP-seq_EZH2phosphoT487_neural progenitor cell	0
J187	sigmoid colon	sigmoid colon male adult (34 years)	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF901ISK	/files/ENCFF901ISK/@@download/ENCFF901ISK.bigWig	-4.879325	-23.446505	0.43686497	2.166985	polyA_RNA-seq_plus_strand_sigmoid colon	0
J424	A549	A549 treated with 0.02% ethanol for 1 hour	ChIP-seq_ZBTB33_signal_p-value	ENCFF010LTG	/files/ENCFF010LTG/@@download/ENCFF010LTG.bigWig	-4.135262	-25.315414	1.5882783	-2.7126544	ChIP-seq_ZBTB33_A549	0
J200	IMR-90	IMR-90	ChIP-seq_H3K27me3_signal_p-value	ENCFF525KFC	/files/ENCFF525KFC/@@download/ENCFF525KFC.bigWig	-3.6185403	-25.591381	4.7017093	-5.8641334	ChIP-seq_H3K27me3_IMR-90	0
J200	IMR-90	IMR-90	microRNA-seq_minus_strand_signal_of_all_reads	ENCFF390PVH	/files/ENCFF390PVH/@@download/ENCFF390PVH.bigWig	-2.4598446	-25.772308	4.520453	-5.992271	microRNA-seq_minus_strand_IMR-90	0
J285	keratinocyte	keratinocyte female	ChIP-seq_H3K9me3_signal_p-value	ENCFF414RLZ	/files/ENCFF414RLZ/@@download/ENCFF414RLZ.bigWig	-4.8162136	-25.455027	1.7340561	5.5594907	ChIP-seq_H3K9me3_keratinocyte	0
J040	HepG2	HepG2	ChIP-seq_RCOR1_signal_p-value	ENCFF433MIW	/files/ENCFF433MIW/@@download/ENCFF433MIW.bigWig	-4.2760205	-26.457928000000006	4.722928	-0.4153378	ChIP-seq_RCOR1_HepG2	0
J510	effector memory CD4-positive, alpha-beta T cell	effector memory CD4-positive, alpha-beta T cell	ChIP-seq_H3K27me3_signal_p-value	ENCFF583FIK	/files/ENCFF583FIK/@@download/ENCFF583FIK.bigWig	-5.000172	-23.92032	5.736661	-3.087515	ChIP-seq_H3K27me3_effector memory CD4-positive, alpha-beta T cell	0
J192	lung	lung male child (3 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF670OYA	/files/ENCFF670OYA/@@download/ENCFF670OYA.bigWig	-1.0330974	-25.22994	0.39933905	-13.423649	ChIP-seq_H3K4me3_lung	0
J182	mammary epithelial cell	mammary epithelial cell female adult (18 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF187PIL	/files/ENCFF187PIL/@@download/ENCFF187PIL.bigWig	-1.5705861	-24.66377	2.0771697	-13.521795999999998	ChIP-seq_H3K9me3_mammary epithelial cell	0
J096	sigmoid colon	sigmoid colon male adult (37 years)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF946OFT	/files/ENCFF946OFT/@@download/ENCFF946OFT.bigWig	-3.1524103	-25.16575	0.013506533	-3.059882	RAMPAGE_minus_strand_sigmoid colon	0
J236	diencephalon	diencephalon female embryo (20 weeks) and male embryo (22 weeks)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF211XOD	/files/ENCFF211XOD/@@download/ENCFF211XOD.bigWig	-3.4698519999999995	-25.434565	1.7948415	-6.5167546	RAMPAGE_plus_strand_diencephalon	0
J010	H1-hESC	H1-hESC	ChIP-seq_RFX5_signal_p-value	ENCFF330UHX	/files/ENCFF330UHX/@@download/ENCFF330UHX.bigWig	-4.0142183	-26.310179	4.732533	-0.4365615	ChIP-seq_RFX5_H1-hESC	0
J322	A549	A549	CAGE_minus_strand_signal_of_all_reads	ENCFF496LUS	/files/ENCFF496LUS/@@download/ENCFF496LUS.bigWig	-6.2501690000000005	-22.405231	-3.985914	6.2168865	CAGE_minus_strand_A549	0
J289	omental fat pad	omental fat pad male adult (54 years)	ChIP-seq_CTCF_signal_p-value	ENCFF086RKG	/files/ENCFF086RKG/@@download/ENCFF086RKG.bigWig	-2.426399	-24.505678	-3.0685449	-5.5437427	ChIP-seq_CTCF_omental fat pad	0
J717	Daoy	Daoy	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF444OBJ	/files/ENCFF444OBJ/@@download/ENCFF444OBJ.bigWig	-4.0175233	-26.247211	10.617083	-2.1516283	RAMPAGE_plus_strand_Daoy	0
J896	omental fat pad	omental fat pad female adult (53 years)	ChIP-seq_EP300_signal_p-value	ENCFF130GLL	/files/ENCFF130GLL/@@download/ENCFF130GLL.bigWig	-3.9121635	-23.446156	0.29244602	-4.9687495	ChIP-seq_EP300_omental fat pad	0
J721	CD4-positive, alpha-beta T cell	CD4-positive, alpha-beta T cell treated with phorbol 13-acetate 12-myristate , ionomycin	ChIP-seq_H3K36me3_signal_p-value	ENCFF119NSX	/files/ENCFF119NSX/@@download/ENCFF119NSX.bigWig	-2.6735208	-24.945126	3.0508509	-5.0133777	ChIP-seq_H3K36me3_CD4-positive, alpha-beta T cell	0
J449	skeletal muscle tissue	skeletal muscle tissue female embryo (19 weeks) and male embryo (22 weeks)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF450NQP	/files/ENCFF450NQP/@@download/ENCFF450NQP.bigWig	-4.8779526	-23.822145000000006	3.6367037	-3.711299	RAMPAGE_minus_strand_skeletal muscle tissue	0
J396	placenta	placenta female embryo (113 days)	ChIP-seq_H3K27ac_signal_p-value	ENCFF843CZS	/files/ENCFF843CZS/@@download/ENCFF843CZS.bigWig	-4.6527075999999985	-24.846436	1.6226586	5.1296287000000005	ChIP-seq_H3K27ac_placenta	0
J159	neural stem progenitor cell	neural stem progenitor cell originated from H1-hESC	ChIP-seq_H3K14ac_signal_p-value	ENCFF537MEP	/files/ENCFF537MEP/@@download/ENCFF537MEP.bigWig	-5.1455564	-24.50886	5.0841146	-3.4682374	ChIP-seq_H3K14ac_neural stem progenitor cell	0
